source,target,person_id,dead,person_name_transcription,named_by,roles,certainty,weight
1122,3469,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,dean and chapter of Hereford,Collective,Principal,,1
1123,2594,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,dean and chapter of Hereford,Collective,,,1
1124,2917,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,"dean and chapter of the church of St. Ethelbert, Hereford",Collective,Principal,,1
1125,2693,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,canons of Hereford,Collective,Principal,,1
1126,3444,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,aoe ev of derefor,Collective,Principal,,1
1127,2250,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Chapter of the cathedral church of Hereford,Collective,Principal,,1
1128,2931,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,chapter of Hereford,Collective,Principal,,1
1129,2802,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,,Collective,Principal,,1
1130,2773,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,,Collective,Principal,,1
1131,2550,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of the cathedrel church of Hereford,Collective,Principal,,1
1132,2924,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,dean and’ chapter of the church of St. Hthelbert,Collective,Principal,,1
1133,2686,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,,,,,1
1134,2261,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of the cathedral church of Hereford,Collective,Principal,,1
1135,3116,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,dean of Hereford,Collective,Principal,,1
1136,2216,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,oblations and heriots,Collective,,,1
1137,2800,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,dean and ag ped,,Principal,,1
1138,2760,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,,Collective,Principal,,1
1139,2769,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,,Collective,Principal,,1
1140,2771,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,"Chapter of the church of St. Ethelbert of Hereford, the deanery being vacant",Collective,Principal,,1
1141,2503,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,,Collective,Principal,,1
1142,2797,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,chapter of the cathedral church of Hereford,Collective,,,1
1143,2703,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,,Collective,Principal|Witness,,2
1144,2298,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,chapter of the church of St. Ethelbert of Hereford in the absence of the dean,Collective,Principal,,1
1145,2267,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,dean and chapter of the church of St. Ethelbert of Hereford,Collective,Principal,,1
1146,3389,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,"Dean and chapter of the aforesaid church,",Collective,Principal,,1
1147,2793,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,,Collective,Principal,,1
1148,2796,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,,Collective,Principal,,1
1149,2799,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,,Collective,Principal,,1
1150,3260,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Chapter of the church of Hereford,Collective,Principal,,1
1151,3274,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Hereford,Collective,Principal,,1
1152,3160,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and nee of iiereford,Collective,Principal,,1
1153,3272,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of Hereford.,Collective,Principal,,1
1154,3276,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,"Dean and chapter of Hereford,",Collective,Principal,,1
1155,3277,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean end chapter of Hereford,Collective,Principal,,1
1156,3163,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of Hereford,Collective,Principal,,1
1157,3164,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of llereford,Collective,Principal,,1
1158,3165,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,"Deen end chepter of the church of St. Ethelbert of  Hereford,",Collective,Principal,,1
1159,3168,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,"Dean and chapter of ilereford,",Collective,Principal,,1
1160,3169,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,The aforesaid Gean and chapter,Collective,Principal,,1
1161,3278,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of Hereford,Collective,Principal,,1
1162,3283,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of Hereford,Collective,Principal,,1
1163,3284,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of tlereford,Collective,Principal,,1
1164,3279,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of Nereford,Collective,Principal,,1
1165,3281,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of Hereford,Collective,Principal,,1
1166,3286,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of erefford,Collective,Principal,,1
1167,3172,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,"dean and chepter,",Collective,Principal,,1
1168,3288,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean end chapter of Hereford,Collective,Principal,,1
1169,3174,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of Hereford,Collective,Principal,,1
1170,3285,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,"Dean ond chapter of Hereford,",Collective,Principal,,1
1171,3292,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of Hereford,Collective,Principal,,1
1172,3175,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of Hereford,Collective,Principal,,1
1173,3176,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of Hereford,Collective,Principal,,1
1174,3177,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean end chapter of Hereford,Collective,Principal,,1
1175,3179,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Desn and chapter of the church of Hereford,Collective,Principal,,1
1176,3293,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of Hereford,Collective,Principal,,1
1177,3184,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of the chureh of St. Ethelbert of Hereford,Collective,Principal,,1
1178,3158,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of the church of St. Ethelbert of Hereford,Collective,Principal,,1
1179,3185,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of Hereford,Collective,Principal,,1
1180,3186,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,"Dean ond chapter of Hereford,",Collective,Principal,,1
1181,3188,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,dean and chapter,Collective,Principal,,1
1182,3182,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,dean and chapter,Collective,Principal,,1
1183,3295,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of Hereford,Collective,Principal,,1
1184,3296,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,"Deen and chapter of Hereford,",Collective,Principal,,1
1185,3193,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,,Collective,Principal,,1
1186,3195,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of the church of Hereford,Collective,Principal,,1
1187,3197,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,ean and chapter of Hereford,Collective,,,1
1188,3201,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of the church of St. Ethelbert of Hereford,Collective,Principal,,1
1189,3198,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and ee of Hereford,Collective,Principal,,1
1190,3300,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of Hereford,Collective,Principal,,1
1191,3203,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,dean and chapter,Collective,Principal,,1
1192,3204,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of Hereford,Collective,Principal,,1
1193,3211,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of Hereford,Collective,Principal,,1
1194,3212,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,"Dean and chapter of Hereford,",Collective,Principal,,1
1195,3215,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,dean and chapter of the church of St. Ethelbert of Hereford,Collective,Principal,,1
1196,3218,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of the church of St. Ethelbert of Hereford,Collective,Principal,,1
1197,2282,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of the church of St. Ethelbert of Hereford,Collective,Principal,,1
1198,3219,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of Hereford,Collective,Principal,,1
1199,3221,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of Hereford,Collective,Principal,,1
1200,3226,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of Hereford,Collective,Principal,,1
1201,3309,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of the church at Hereford,Collective,Principal,,1
1202,3227,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of Hereford,Collective,Principal,,1
1203,3307,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of the church of St. Ethelbert of Hereford,Collective,Principal,,1
1204,3310,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of the church of Hereford,Collective,Principal,,1
1205,2965,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,dean and the other canons,Collective,Principal,,1
1206,3230,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,dean and chapter,Collective,Principal,,1
1207,3231,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,"Dean and chapter [of Hereford], subcollectors",Collective,Principal,,1
1208,3234,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,"Dean and chapter of Hereford, subcollectors",Collective,Principal,,1
1209,3235,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,"Dean and chapter of Hereford, subcollectors",Collective,Principal,,1
1210,3237,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,"Dean and chapter of Hereford, sub-collectors",Collective,Principal,,1
1211,3314,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of the church of Hereford,Collective,Principal,,1
1212,3243,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean ond chapter of Hereford.,Collective,Principal,,1
1213,3378,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Chapter of Hereford,Collective,Principal,,1
1214,3245,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Chapter of the church of Hereford,Collective,Principal,,1
1215,3246,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,". were,",,Principal,,1
1216,3384,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of the cathedral church of Hereford,Collective,Principal,,1
1217,3385,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of the church of Hereford.,Collective,Principal,,1
1218,3388,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of the cathedral church of Hereford.,Collective,Principal,,1
1219,3390,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Deen and chapter of the cathedral church of Hereford,Collective,Principal,,1
1220,3398,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of Hereford,Collective,Principal,,1
1221,3253,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of the cathedral church of Hereford,Collective,Principal,,1
1222,3400,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean end chapter of the cathedral church of Hereford,Collective,Principal,,1
1223,3401,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean smd chapter of the cathedral church of Hereford,Collective,Principal,,1
1224,3402,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of Hereford,Collective,Principal,,1
1225,3297,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,dean and chapter of Hereford,Collective,Principal,,1
1226,3407,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of Hereford,Collective,Principal,,1
1227,3254,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of Hereford,Collective,Principal,,1
1228,3408,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of Hereford,Collective,Principal,,1
1229,3409,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Bean and chepter of the cathedral church of Hereford,Collective,Principal,,1
1230,3410,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of the church of St. ithelbert of Hereford,Collective,Principal,,1
1231,2299,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,,Collective,Principal,,1
1232,2278,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,ot Hereford,Collective,Principal,,1
1233,3259,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Deen end chapter of the church of liereford,Collective,Principal,,1
1234,3271,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,er SP ond,Collective,Principal,,1
1235,3275,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and — of Hereford,Collective,Principal,,1
1236,3161,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of Hereford,Collective,Principal,,1
1237,3282,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,deen and chapter,Collective,Principal,,1
1238,3170,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of Hereford,Collective,Principal,,1
1239,3287,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,dean and chapter of Hereford.,Collective,,,1
1240,3289,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of Hereford,Collective,Principal,,1
1241,3291,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Chapter of Hereford,Collective,Principal,,1
1242,3190,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,Dean and chapter of Hereford,Collective,Principal,,1
1243,3294,c5a27237-f2d1-40ec-976a-f21d8fbb4ff2,0,dean and chapter of Hereford,Collective,Principal,,1
