source,target,relationship_id,dead,person_name_transcription,named_by,roles,certainty,weight
e4da2937-dc23-4b2e-b432-4316fb4b3171,3037,2779,0,"John, dean, and the chapter of the church of Hereford",,Principal,,1
e4da2937-dc23-4b2e-b432-4316fb4b3171,3055,2793,0,"John, the dean, and chapter of Hereford",Collective,Principal,,1
e4da2937-dc23-4b2e-b432-4316fb4b3171,3062,2812,0,"John de Aqua Blanca, dean of the church of Hereford, as domestic chaplain to William, cardinal-priest of St. Pudentiana's (sancte potenciane)",,Principal,,1
e4da2937-dc23-4b2e-b432-4316fb4b3171,3066,2823,0,"John de Aqua Blank', dean",,Principal,,1
e4da2937-dc23-4b2e-b432-4316fb4b3171,3118,,1,"John de Aqua Blenca, dean of the church of Hereford",,,,1
e4da2937-dc23-4b2e-b432-4316fb4b3171,3133,2795,0,"John, dean, and chapter of Hereford",Collective,Principal,,1
e4da2937-dc23-4b2e-b432-4316fb4b3171,3166,2805,0,"John de Aqua Blenea, dean of Hereford",,Principal,,1
e4da2937-dc23-4b2e-b432-4316fb4b3171,3181,2810,0,"John de Aqua Blenea, dean of the church of Hereford",,Principal,,1
e4da2937-dc23-4b2e-b432-4316fb4b3171,3193,2800,0,"John, dean, and the chapter of the cathedral church of Hereford, collectors",Collective,Principal,,1
e4da2937-dc23-4b2e-b432-4316fb4b3171,3200,2808,0,"John de sues Blanka, dean of the chureh of Hereford",,Principal,,1
e4da2937-dc23-4b2e-b432-4316fb4b3171,3216,2811,0,"John de Aqua Blanca, dean of Hereford",,Principal,,1
e4da2937-dc23-4b2e-b432-4316fb4b3171,3236,2813,0,"J[ohn], dean, and the chapter of the church of St. Ethelbert of Hereford",Collective,Principal,,1
e4da2937-dc23-4b2e-b432-4316fb4b3171,3282,2802,0,John de oe em «eee —,,Principal,,1
e4da2937-dc23-4b2e-b432-4316fb4b3171,3291,2803,0,"John de aque blanca, dean of Hereford;",,Principal,,1
e4da2937-dc23-4b2e-b432-4316fb4b3171,3462,2778,0,"John, dean, and chapter of the church of Hereford",Collective,Principal,,1
e4efc3d2-0169-4ef0-a45a-6b4c57cded73,2556,7429,0,Symon de Radenore,,Principal,,1
e4efc3d2-0169-4ef0-a45a-6b4c57cded73,2558,7430,0,Symon de Radenore,,Principal,,1
e4efc3d2-0169-4ef0-a45a-6b4c57cded73,3090,7431,0,Simon de Radenore,,Witness,,1
e503cbcc-6d27-4b06-bb5f-d20240564234,2632,,0,Robert de ¢ con's,,,,1
e503cbcc-6d27-4b06-bb5f-d20240564234,2848,,0,"Robert de Compton’,",,,,1
e5073ddd-9842-433f-9752-e7a6cc9568d2,3052,8681,0,Walter the page,,Principal,,1
e509e9e7-ac7f-490e-8f42-07f5f427265f,2487,8336,0,"Walter de Burghulle, cobbler",,Witness,,1
e52b6836-004a-43c0-9f18-36774e324b38,2395,5227,0,Phillip Dypres,,Witness,,1
e52b6836-004a-43c0-9f18-36774e324b38,2396,5228,0,Phillip rg,,Witness,,1
e52b6836-004a-43c0-9f18-36774e324b38,2397,5229,0,"Phillip de Ypre,",,Witness,,1
e52b6836-004a-43c0-9f18-36774e324b38,2429,5234,0,"Phillip de Ypre,",,Witness,,1
e52b6836-004a-43c0-9f18-36774e324b38,2451,5236,0,"Phillip de Ipre,",,Witness,,1
e52b6836-004a-43c0-9f18-36774e324b38,2474,5233,0,Phillip de Ipre,,Witness,,1
e52b6836-004a-43c0-9f18-36774e324b38,2481,5231,0,Phillip de Ipr',,Witness,,1
e52b6836-004a-43c0-9f18-36774e324b38,2592,5230,0,"Phillip de Ypre, son and heir of Henry de Ypre of the parish of Maddeley",,Principal,,1
e52b6836-004a-43c0-9f18-36774e324b38,2745,,0,Philip Dypre,,,,1
e52b6836-004a-43c0-9f18-36774e324b38,3464,,0,Phillip DyEE,,,,1
e537689a-7488-4d7d-90bb-5b1b799573e5,3065,6692,0,"Robert, called le Dorturer de Selebourne in the diocese of Winchester, notary public",,Scribe|Witness,,2
e53bf4c1-b2c1-43a5-8900-da5ef2f55a6f,2628,1888,0,"Godfrey de 1s Leye, clerk",,Witness,,1
e53bf4c1-b2c1-43a5-8900-da5ef2f55a6f,2842,1887,0,"Godfrey de la Leye, clerk",,Scribe|Witness,,2
e54109a2-6be4-4a0d-8650-dd4dc5870aca,2984,1908,0,"Griffin, viear of Pola (Welshpool)",,Principal,,1
e55291e4-18cd-4ca3-85f6-73b64664f7c0,2595,2139,0,Henry Oweyn,,Witness,,1
e554ae7d-d315-45ad-8d69-0d91325e5cdb,2475,8749,0,William Benet de la Wallis,,Witness,,1
e56990dd-56e1-49a6-8272-1276f71e4448,2874,7062,0,Roger de Dilewe,,Scribe|Witness,,2
e58e6688-9876-4ac8-acbb-413b5a0fc87f,2633,,0,William de la Haye.,,,,1
e58e6688-9876-4ac8-acbb-413b5a0fc87f,2657,8948,0,William de Haya,,Witness,,1
e58e6688-9876-4ac8-acbb-413b5a0fc87f,2806,,0,"William de Haya, canon",,,,1
e5cc55a4-abe6-48b3-b211-aa7ad8b2b531,2538,3371,0,"John de Menstrewrthe,",,Principal,,1
e5cc55a4-abe6-48b3-b211-aa7ad8b2b531,2550,3372,0,John de Menstruvorth,,Scribe|Witness,,2
e5cc55a4-abe6-48b3-b211-aa7ad8b2b531,2552,3374,0,John de Munstrewrth,,Witness,,1
e5cc55a4-abe6-48b3-b211-aa7ad8b2b531,2705,3373,0,John de Munstrewurth',,Witness,,1
e5cc55a4-abe6-48b3-b211-aa7ad8b2b531,3091,3375,0,John de Munstrewrth',,Witness,,1
e5d87253-e526-4a36-9aec-fd0549927da9,2577,8065,0,Thomas le Belyeoter,,Witness,,1
e5ddb117-f2d8-422d-8df6-ba86d5d56d09,2490,,0,"William Colrugge de Aston""",,,,1
e5ddb117-f2d8-422d-8df6-ba86d5d56d09,2641,,0,William de Astone,,,,1
e5ddb117-f2d8-422d-8df6-ba86d5d56d09,2876,,0,William de Colrugge de Aston'.,,,,1
e5f47734-59eb-4feb-a6da-45a841941b83,2495,3262,0,John de la Lee,,Witness,,1
e5f9e0cc-f49a-406c-a5ea-5c74021f6442,3260,,1,Hugh Tyrel de Perua Marcleyas,,,,1
e6036811-1c4d-4a68-814a-4b5db6ec5e4f,2801,603,0,Alice his wife,,Principal,,1
e60641f2-a246-466d-bd7a-6875ec6e6dda,2326,8034,0,Thome Hakeluit,,Principal,,1
e60641f2-a246-466d-bd7a-6875ec6e6dda,3018,8032,0,Thomas Hakelut',,Principal,,1
e60641f2-a246-466d-bd7a-6875ec6e6dda,3051,,0,"Thomas Hakelut, chancellor and a eanon of the said chapter,",,,,1
e6136ae6-0afc-44e9-9f6d-501360a003d0,2215,,0,Thome Aurifabri,,,,1
e6136ae6-0afc-44e9-9f6d-501360a003d0,2384,8139,0,"Thomas the goldsmith,",,Witness,,1
e6136ae6-0afc-44e9-9f6d-501360a003d0,2399,8137,0,Thome Aurifabri,,Principal,,1
e62d4ad8-5b02-4376-9b77-cb5ee7f22015,2301,,0,Nicholas le Archer,,,,1
e62f7541-ff2b-4965-8dfc-b2dc4a376d91,2530,7231,0,Roger Jones,Parent,Witness,,1
e631a860-0a8d-497d-b57b-a885be9647df,2387,2966,0,"John de Cormton',",,Scribe|Witness,,2
e6377232-f6ae-47d4-9f9f-1c06bf08ce78,2419,,0,Oweyn Vachan,,,,1
e6503caa-a4f0-405c-9c47-a5e038795e8a,2809,865,0,"Cristiana, relict of Thomas de la Pype",,Principal,,1
e65253d5-ae3c-4044-8a45-b701ee27c548,2385,,0,"Walter,",,,,1
e6527d0c-6631-4bc3-b0e3-73780192be62,3079,2923,0,Joke ae Sanaens scribe of the Pope,,Witness,,1
e65e92ff-8c32-4ee4-affd-42f180b6c04a,2289,3511,0,John de Schokereswelle of Clifford’ Chaumbrer on the Stour,,Principal,,1
e65e92ff-8c32-4ee4-affd-42f180b6c04a,2788,,1,John de Schokareswell',,,,1
e65e92ff-8c32-4ee4-affd-42f180b6c04a,3142,3510,0,"John de Schokereswelle,",,Witness,,1
e6653378-6444-4952-86dd-ca98fa29b69c,2420,5587,0,po le Bottlar,,Witness,,1
e6653378-6444-4952-86dd-ca98fa29b69c,2445,5590,0,Ralph le Botiler,,Witness,,1
e6653378-6444-4952-86dd-ca98fa29b69c,2479,5594,0,Ralph le botiler,,Witness,,1
e6653378-6444-4952-86dd-ca98fa29b69c,2494,5592,0,"Ralph le Potiler,",,Witness,,1
e6653378-6444-4952-86dd-ca98fa29b69c,2499,5593,0,"Ralph le sets,",,Witness,,1
e6653378-6444-4952-86dd-ca98fa29b69c,2501,5595,0,Ralph,,Witness,,1
e6653378-6444-4952-86dd-ca98fa29b69c,2639,5589,0,Ralph le Botiler,,Witness,,1
e6653378-6444-4952-86dd-ca98fa29b69c,2646,5588,0,Ralph le Botiler.,,Scribe|Witness,,2
e6653378-6444-4952-86dd-ca98fa29b69c,3146,5591,0,Ralph le Botiler,,Witness,,1
e68da1f8-684f-492b-9f24-c232fb212c78,2412,7570,0,"Stephen, vicar of Dewiswal",,Witness,,1
e6a7a707-049c-40f3-bcb2-4e2f29046fbc,3465,,0,Bellemere,,,,1
e6ae77ea-62d6-476b-9741-5ab90d28ba73,2696,,0,John ‘aryn,,,,1
e6ae77ea-62d6-476b-9741-5ab90d28ba73,2770,4323,0,John ‘aryn,,Principal,,1
e6b21dd0-bf2d-4395-a15d-1701623858ac,2653,,0,"Richard, son of Robert le Clerk,",Parent,,,1
e6c6f5aa-d850-4cad-8bc4-845cf635da52,2549,8631,0,Welter Morice.,,Scribe|Witness,,2
e6c6f5aa-d850-4cad-8bc4-845cf635da52,2856,8632,0,"Walter Morce,",,Witness,,1
e6d79837-b0e8-4d8f-8350-949e5d10d290,2424,3341,0,John de Maddeleie,,Witness,,1
e6d79837-b0e8-4d8f-8350-949e5d10d290,2458,3339,0,John de Maddeley,,Witness,,1
e6d79837-b0e8-4d8f-8350-949e5d10d290,2469,,0,John de Maddeleye,,,,1
e6d79837-b0e8-4d8f-8350-949e5d10d290,2497,,1,John de Maddeleye,,,,1
e6d79837-b0e8-4d8f-8350-949e5d10d290,2589,3335,0,ohn de Maddel',,Witness,,1
e6d79837-b0e8-4d8f-8350-949e5d10d290,2824,3340,0,John de Maddel',,Witness,,1
e6d79837-b0e8-4d8f-8350-949e5d10d290,2834,3337,0,John de Maddeleye,,Witness,,1
e6e6e997-24de-49e4-aa9a-097ae59c0417,2657,9828,0,"William wynter, deacon, vicar constituted by the grantor in the cathedral church of Hereford",,Principal,,1
e6f4c93d-e1ca-46d2-9a38-465deb3a2ea1,2432,,0,Thomas Atenasse,,,,1
e6f4c93d-e1ca-46d2-9a38-465deb3a2ea1,2433,7618,0,Thomas del Asse,,Witness,,1
e6fcdfff-e275-481a-97eb-75882809c3d6,2488,7447,0,Simon Thirgrin,,Scribe|Witness,,2
e7127fad-a995-48f1-b020-fab34a66c8f6,2389,,0,Roger of Clehungre,,,,1
e7127fad-a995-48f1-b020-fab34a66c8f6,2439,,0,Roger of Clehungre,,,,1
e71e9cff-e9af-4b2c-909f-5af9ff113e97,2955,6581,0,Robert of Lavington as his proctor,,Principal,,1
e732a910-c1ba-4060-aea3-fbf083c46f2f,2700,6177,0,"Richard son of Ralph the chaplain de Swynesmor',",Parent,Witness,,1
e73512e1-683c-49bd-8de3-d7b0ea73741e,3460,,0,Barons of Exchequer c,Collective,,,1
e73f69af-d43e-4ed5-a2fe-347e8b371157,3446,343,0,plurium aliorum de familia domini episcopi,Collective,Witness,,1
e74f42da-2fa3-4eda-948f-d54764ade43f,2645,8422,0,Walter de 1a hslle de Parua Asperton,,Principal,,1
e759a575-d539-406a-a59d-89d91f91909c,2532,4981,0,"Nicholas le Werrour, bailiff of the chapter,",,Witness,,1
e75ec1f3-cade-47e2-966b-68ddb5d57360,2638,,0,chaplain of the Blessed Mary of Newent,Office,,,1
e76e3c35-83b6-4643-ad2c-d40778a96805,2459,401,0,"Adam le Porter, bailiff of the fee",,Witness,,1
e76ff3d8-652a-477d-839d-6e473e23408e,2625,7064,0,Roger de Doublesiche,,Principal,,1
e7724010-3312-4dfb-83a8-0fb36f8f8f25,2610,4787,0,"Nicola, his wife",,Principal,,1
e7724010-3312-4dfb-83a8-0fb36f8f8f25,2611,4788,0,"Nychol, his wife;",,Principal,,1
e792ded2-14cf-4c6c-a037-195566867bc5,2501,2061,0,Usaetiouns,,Witness,,1
e792ded2-14cf-4c6c-a037-195566867bc5,2505,2057,0,Henry de Undurdonne,,Scribe|Witness,,2
e792ded2-14cf-4c6c-a037-195566867bc5,2512,2063,0,Henry de Underwode,,Scribe|Witness,,2
e792ded2-14cf-4c6c-a037-195566867bc5,2699,,0,Henry de Underwode,,,,1
e792ded2-14cf-4c6c-a037-195566867bc5,2850,2060,0,Henry de Underwode,,Scribe|Witness,,2
e792ded2-14cf-4c6c-a037-195566867bc5,3144,,0,the same as in HCM 1798,,,,1
e792ded2-14cf-4c6c-a037-195566867bc5,3146,2059,0,Henry de Underdonne,,Witness,,1
e797d02e-1641-40c0-b333-d564004d4a2d,2548,,1,Aldith his wife,,,,1
e797d02e-1641-40c0-b333-d564004d4a2d,2774,553,0,Alditha his wife,,Principal,,1
e7c089d8-a341-4d61-bc23-b74aa0aac17f,2547,438,0,Adam b1snilie.,,Scribe|Witness,,2
e7e534b1-6e7d-4a6a-9e33-55d0d222bbcc,2481,3542,0,"John de Straddel, son of Richard de Wycombe",Parent,Principal,,1
e7e7758f-fec1-41d8-936b-4173aa9b16b0,2573,,0,Thomas le Baillif de Huntiton’,,,,1
e7eb9f17-691b-45ea-9193-0e676b1ff169,3442,1934,0,"Henry Baret,",,Witness,,1
e7fb2cbb-7815-41c8-8b3b-6171ec5259da,2474,,0,Ralph de Brompton’,,,,1
e80e2293-bd29-418c-aa8b-f55bdcb0e575,2813,2914,0,John de Bruneshope,,Principal,,1
e83a4192-2e95-46f4-93e6-0e38582e7a5d,2449,6605,0,Robert de Pirytone,,Witness,,1
e83b093d-6e5a-475c-9700-27e9a7ba86bf,2547,6676,0,Robert Kynne,,Witness,,1
e83e5206-31f8-496e-9bc2-c1b351224627,3078,3484,0,"John de Sefrio aS de Canterino, notary public",,Scribe|Witness,,2
e891b62e-24f8-4e89-82f8-874e6855f11e,3460,7664,0,Thomas Crowe,,Witness,,1
e89ba152-4b26-42a3-a5e1-42a248ce891b,2267,5178,0,"Philip de Claneuogh',",,Witness,,1
e8a09723-f4a9-4faa-9b23-5f09ad3ab054,3009,5783,0,"Richard de Bek* son of Kobert de Bek*, knight, rector of the ore of Merschton'",Parent,Principal,,1
e8a09723-f4a9-4faa-9b23-5f09ad3ab054,3084,5778,0,"Richard de Beek', rector of the free chapel of Mers n',",,Principal,,1
e8a09723-f4a9-4faa-9b23-5f09ad3ab054,3085,5781,0,"Richard de Beek', rector of the free chapel of Mersshton',",,Principal,,1
e8a09723-f4a9-4faa-9b23-5f09ad3ab054,3086,5782,1,"eee Le Beek* son of dgainus Richard Le ’ t, rary Be be rector 0: free chapel of sersston',",Parent,Principal,,1
e8a09723-f4a9-4faa-9b23-5f09ad3ab054,3106,,1,"Richard de Beek’, late rector of the said chapel",,,,1
e8a09723-f4a9-4faa-9b23-5f09ad3ab054,3107,5779,0,"Richard tune de Beek', parson of the chapel of Merssham",Parent,Principal,,1
e8a5cd4a-1085-4f36-a773-03b0d832baeb,2626,,0,William de Huntelowe,,,,1
e8a5cd4a-1085-4f36-a773-03b0d832baeb,2653,,1,William de Hontelowe,,,,1
e8c66e8e-25a7-4a69-ad02-8f904d90757d,2750,,0,"Ythel,",,,,1
e8e58a26-8ad7-49b3-88de-cb434f79fb37,2765,,0,Walter le Calewe,,,,1
e8e648e1-83db-4b55-9346-960e2665ccdd,2578,2609,0,John Achara',,Witness,,1
e8eb246f-7fae-4e17-9ac1-9876e5b7133e,2490,4820,0,"Nicholas de Boifeld',",,Witness,,1
e8eb246f-7fae-4e17-9ac1-9876e5b7133e,2641,4819,0,Nicholas de Boyfeld',,Witness,,1
e8ec2200-43e2-4d02-92ee-d5991072c6e8,2599,7537,0,Stephen le Crumpe,,Witness,,1
e8ef2f81-190e-4b92-b580-623dd93a40af,2226,8209,0,"vicar of Wolaustone,",Office,Principal,,1
e8fb9214-bfc0-40d9-a892-0a5fe94e325e,2307,7535,0,"Stephanus ejusdem permissione Episcopus Londoniensis,",,Principal,,1
e8fb9214-bfc0-40d9-a892-0a5fe94e325e,2980,,0,,,,,1
e900dc03-d7d3-47c0-adbb-66e5fc697987,2459,8248,0,Walter Brond,,Witness,,1
e90bbb6a-5016-49ae-af28-0069856b23c7,2254,4084,0,John Marmyon,,Scribe|Witness,,2
e90bbb6a-5016-49ae-af28-0069856b23c7,2822,4085,0,John son o f Agnes daughter of A l i c e Mansion,,Principal,,1
e92c19f1-8796-48a3-ace2-bcd1045fe1a4,2456,2623,0,John Alkin,,Witness,,1
e92c19f1-8796-48a3-ace2-bcd1045fe1a4,2807,2621,0,"John Alekin,",,Witness,,1
e92c19f1-8796-48a3-ace2-bcd1045fe1a4,2843,,0,John Alkyn,,,,1
e930e008-e172-485a-922e-6cccb1ef755a,2579,8500,0,Walter de Thurtleston,,Principal,,1
e9600954-52f1-4d48-93de-ab2bf70aa07f,2544,3517,0,John de Sottone,,Witness,,1
e964f899-8481-420e-9fab-37bc5d26be50,2329,5844,0,no. 182,Collective,Principal,,1
e9683793-4914-4865-9725-8e39ea589d8f,2610,766,0,Benedict de Holtleye,,Principal,,1
e9683793-4914-4865-9725-8e39ea589d8f,2611,767,0,Benedict de Holtleye.,,Principal,,1
e9755a71-bf9a-4cca-ae3b-573c37f3c971,2584,8522,0,Walter de Womburne of the same vill,,Principal,,1
e984b9e1-3856-4e9f-b451-cbf1893c1be4,2542,4324,0,John Wwestetoun',,Scribe|Witness,,2
e993247c-5282-4acc-b3ad-87688e1a640f,3116,808,0,canons residentiary,Collective,Principal,,1
e9ac0f2d-11f4-4243-920e-96296e6b8483,2493,7956,0,"Thomas de Fenebrygze, treasurer of Hereford",,Principal,,1
e9ac0f2d-11f4-4243-920e-96296e6b8483,2746,7960,0,"Thoma de Pennebrugge, thesaurario",,Witness,,1
e9ac0f2d-11f4-4243-920e-96296e6b8483,2774,7954,0,"Thomas de Pene ', treasurer",,Witness,,1
e9ac0f2d-11f4-4243-920e-96296e6b8483,2861,7957,0,"Thomes de Penebrugg', treasurer of the cathedral chur  of Hereford",,Principal,,1
e9ac0f2d-11f4-4243-920e-96296e6b8483,3026,7955,0,Thomas de Penebrugg',,Principal,,1
e9ac0f2d-11f4-4243-920e-96296e6b8483,3069,7959,0,"Thomas de Penbrugge, treasurer",,Witness,,1
e9ac0f2d-11f4-4243-920e-96296e6b8483,3382,7958,0,"Thomes de Penebrugg', treasurer of the church of St. Ethelbert, Hereford",,Principal,,1
e9ac0f2d-11f4-4243-920e-96296e6b8483,3447,7953,0,"Thomas de Penebrugg', clerk",,Principal,,1
e9af390f-d31c-462e-8fbf-0f586c78afe0,2471,4123,0,John Peres,,Witness,,1
e9af390f-d31c-462e-8fbf-0f586c78afe0,2481,4124,0,John Peres,,Witness,,1
e9af390f-d31c-462e-8fbf-0f586c78afe0,2487,4126,0,"John Peres, bailiff of the fee",,Witness,,1
e9af390f-d31c-462e-8fbf-0f586c78afe0,2498,4125,0,"John Peres, bailiff of the hospital of Hereford",,Witness,,1
e9af390f-d31c-462e-8fbf-0f586c78afe0,2843,4121,0,John Peres,,Witness,,1
e9af390f-d31c-462e-8fbf-0f586c78afe0,2853,4122,0,"John Peres,",,Witness,,1
e9cedb7b-6330-4617-a108-6312bab079a8,3104,8389,0,"Walter de Keyrlyon, priest, presented to the vacent vicarage of the church of St. Gundley in Newport (in novo burgo) in the diocese of Llandaff",,Principal,,1
e9d4606a-6428-4dc9-962a-0a2624212497,2428,5936,0,Richard de Kinerdesleye,,Witness,,1
e9d4606a-6428-4dc9-962a-0a2624212497,2546,5933,0,Richard de creeenen,,Witness,,1
e9d4606a-6428-4dc9-962a-0a2624212497,2587,5934,0,Richard de Kynerdeslee,,Witness,,1
e9d4606a-6428-4dc9-962a-0a2624212497,2653,5935,0,"Richard de sinavdesiaye,",,Witness,,1
e9d4606a-6428-4dc9-962a-0a2624212497,3139,5937,0,Richard de Kynardisleye,,Witness,,1
e9d57c2c-4594-49a5-a0dc-881039192eb3,2949,9264,0,"William de Usflet, parson of the church of Newenton",Parent,Principal,,1
ea18c42b-f6b5-45d1-b9f0-1cb25fda5fc5,3117,2503,0,"Hugh Wygemore,",,Principal,,1
ea26235a-e460-412f-8bbe-b8981d7266de,2872,643,0,"Andrew de Leominstria, clerk, kinsman and heir of gonsnus Thomas de Leominstris, chaplain, lately vicar",,Principal,,1
ea3999f5-3c89-4332-b148-1936e77033a8,2268,,0,William Howard',,,,1
ea47e671-8ce4-4699-860d-4dfcc31bd723,3459,,0,"Cecilia,",,,,1
ea496dcb-5c97-47a0-9d24-4c7378d70938,2418,4724,0,Matilda his wife.,,Principal,,1
ea496dcb-5c97-47a0-9d24-4c7378d70938,2753,4725,0,"Jatilda, his wife,",,Principal,,1
ea52bbe4-cb72-496e-ac47-9c90ba6ee8dd,2267,2216,0,"Hugh de Barewe, rector of the church of the sai :",,Principal,,1
ea68dece-2fb8-47fd-b2af-775242f82fc0,3018,5625,0,Craule,Office,Principal,,1
ea69457f-6f5d-4b0d-98af-2989b447843a,2385,,0,"Roger le feuere,",,,,1
ea6a8b49-4be1-4d93-ade1-64de85234a2a,2500,3789,0,John Sakes,,Scribe|Witness,,2
ea768e15-c3e9-423b-8567-ca412af857e8,2486,,0,Stephen the smith,,,,1
ea9a655f-8723-41bc-89fd-07ca3fdc714d,2949,8052,0,Thomas Holbode of Wyndesore,,Principal,,1
ea9a655f-8723-41bc-89fd-07ca3fdc714d,2954,8051,0,"Thomas Holbode, de Wyndesore",,Principal,,1
eab48173-f8ba-4251-9f2a-a70a643204d1,2243,2910,0,John son of Roger de Brunsope,Parent,Principal,,1
eab48173-f8ba-4251-9f2a-a70a643204d1,2424,2906,0,John son of anges de Brunsope;,Parent,Principal,,1
eab48173-f8ba-4251-9f2a-a70a643204d1,2447,2909,0,John son of Roger de Bruneshope de Hereford',Parent,Principal,,1
eab48173-f8ba-4251-9f2a-a70a643204d1,2452,2907,0,"John, his son",,Principal,,1
eab48173-f8ba-4251-9f2a-a70a643204d1,2824,2905,0,"John, son and heir of Roger de Brunsope",,Principal,,1
eab48173-f8ba-4251-9f2a-a70a643204d1,2835,2908,0,"John, his son",,Principal,,1
eab48173-f8ba-4251-9f2a-a70a643204d1,2836,,0,John son of Roger de Brunsope of Hereford,Parent,,,1
eab48173-f8ba-4251-9f2a-a70a643204d1,2839,2913,0,John son and heir of Roger de Bruneshope de Hereford';,,Principal,,1
eab48173-f8ba-4251-9f2a-a70a643204d1,3435,2911,0,"John, son of Roger de Brinsop {Bruneshope} of Hereford",Parent,Principal,,1
eaf08377-87b9-4610-87ca-f90b2c1c3400,2616,,0,"Margery, doughter of Walter de Behus',",,,,1
eb1859ba-6210-4b1a-9ca4-0bc06a1ddc30,2750,3296,0,John de jangerens,,Witness,,1
eb208063-7591-4ac7-a162-4b6334dcf240,2861,,1," Joanne, lady of Sully (ehecniestxxaerseteese",,,,1
eb3fb3a3-344d-431d-9c94-1db03887031b,2596,139,0,"Adam, chaplain of Bromhard,",,Witness,,1
eb528344-2bbc-4f27-8da2-0bacec5df2e0,3077,6747,0,"Robert the tailor,",,Witness,,1
eb594ce0-4bcf-43ca-8534-be25021b084e,3113,8196,0,vicar of the church of Dorston',Office,Principal,,1
eb68ebbb-4475-4a24-ba70-8895e56b11df,3476,4786,0,Morgen Thloyd,,Principal,,1
eb76db43-132c-43c3-9cc5-085405af19b6,2397,,0,Margery Tumberel t,,,,1
eb8508bf-50a5-416c-8627-ef3f714038e1,3066,7548,0,Stephen Normal,,Witness,,1
eb8508bf-50a5-416c-8627-ef3f714038e1,3069,,0,"Stephen Norman, subexecutor of the said magister Petrus Guillelmi",,,,1
eb8508bf-50a5-416c-8627-ef3f714038e1,3450,7547,0,"Stephen Noreman, clerk,",,Principal|Witness,,2
eb9dff0c-4e31-47e6-9f06-0379ce2191b8,2663,3049,0,"John son of Thomas de Henriiston’ miller, formerly his villein (natduus),",Parent,Principal,,1
eba6116b-83a3-46a6-88b3-d6a8931e6621,2226,5622,0,rector of Chirchomme,Office,Principal,,1
eba6d3c3-fafa-423e-b544-8ead76eb234a,2471,820,0,"Cecilia, his daughter.",,Principal,,1
eba6d3c3-fafa-423e-b544-8ead76eb234a,2843,,0,Cecilia de Badesshawe,,,,1
ebb8cf42-9a0c-4230-bdcb-f05aad2074f2,2768,9570,0,William le Webbe de Ros,,Witness,,1
ebc217c2-0a2e-480d-9a07-387ca2371717,2773,9286,0,Williem de Westenhawe.,,Scribe|Witness,,2
ebc951d9-5e2e-4871-ac01-9e624c302c5f,2599,2088,0,Heary Fullonu’,,Principal,,1
ebd1fded-5d74-4b37-85c9-42414bc34bcd,2681,4081,0,John Maleweyn,,Principal,,1
ebdb7312-321c-46a7-98fe-de0095d25124,2979,,0,"dominius Gilbertus vicarius de Magna Marcle, [Gilbert de Chiveninge vicar of Much Marcle",,,,1
ebeafc24-bd11-4c04-bff5-48d5b8876933,2912,6583,0,Robert de Luffenham,,Principal,,1
ebf1b3a3-0920-42fa-ae24-6645835a021f,3263,5463,0,"prior of Leominster, collector of the tenth",Office,Principal,,1
ebf1b3a3-0920-42fa-ae24-6645835a021f,3264,5460,0,"prior of Leominster, collector of the tenth",Office,Principal,,1
ebf1b3a3-0920-42fa-ae24-6645835a021f,3265,5464,0,"Prior of Leominster, collector of the tenth",Office,Principal,,1
ebf1b3a3-0920-42fa-ae24-6645835a021f,3267,5461,0,"prior of Leominster, collector of the tenth",Office,Principal,,1
ebf1b3a3-0920-42fa-ae24-6645835a021f,3268,5462,0,"prior of Leominster, collector of the tenth",Office,Principal,,1
ebf1b3a3-0920-42fa-ae24-6645835a021f,3269,5465,0,"prior of Leominster, collector of the tenth",Office,Principal,,1
ebf450e4-01df-4d15-82d0-ecb408278ed0,3424,8388,0,"walter de  Hurste, lessees of the church of lydeneye for five  years.",,Principal,,1
ec00d757-b68a-4061-a8e5-5d377e928d8e,2949,6565,0,Robert de Kendale.,,Principal,,1
ec00d757-b68a-4061-a8e5-5d377e928d8e,2954,6564,0,Robertus de Kendale,,Principal,,1
ec1810f9-58fd-40aa-b758-79f16811f199,3118,,0,pauperibus parochianis ecclesie de Wythintone,Collective,,,1
ec1fe007-fa1a-4609-a4cf-eab1d466b480,2385,9486,0,William le Child,,Witness,,1
ec1fe007-fa1a-4609-a4cf-eab1d466b480,2860,9487,0,William le Chita,,Witness,,1
ec1fe007-fa1a-4609-a4cf-eab1d466b480,3133,9488,0,William le Child,,Witness,,1
ec1fe007-fa1a-4609-a4cf-eab1d466b480,3134,9489,0,"William called le enfaunt,",,Witness,,1
ec26b343-2fd7-4ba3-afc8-db0bdc8ec3f6,3136,5864,0,Richard son of Richard de Clehungre,Parent,Witness,,1
ec26b343-2fd7-4ba3-afc8-db0bdc8ec3f6,3138,5865,0,Richard de Clehonger,,Witness,,1
ec3200d6-3190-42f3-bb76-8cccaeea3b6f,2422,,1,Richard Aylmer de Biuntesdon' ays,,,,1
ec496439-fc3d-4084-b014-cbef33f9445c,3118,5019,0,monialibus de Avenebury,Collective,Principal,,1
ec6152a3-393e-4cb7-8388-a401c1c9f54d,2950,,0,"Geoffrey de Upton, parson of the church of Eton by Wyndesor.",,,,1
ec6260b5-100d-483c-a4e3-026ca3aa9d13,2354,,0,Vicar of Doddington,,,,1
