UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,JOB,COMMENTS
4d7d0583-afce-453f-bf06-c800e6ea9b38,HCM_700.txt,Latin,char-offset:607,,,,,,,,,Language,,
UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,,COMMENTS
aea3d2a1-0f89-424c-8805-2641fa7c6f0f,HCM_2722.txt,Bishops of Lincoln and London,char-offset:33,PERSON,,,,,,,,Principal|Collective,,
abdbf780-bda8-48ad-b515-76f76110b10c,HCM_2722.txt,Bishops,char-offset:33,,,,,,,,,Job,,
d6d88517-43a4-493f-8eab-4a91975233a8,HCM_2722.txt,Lincoln,char-offset:44,PLACE,http://sws.geonames.org/2644487,Lincoln,,53.22683,-0.53792,,VERIFIED,,,
5a13ac83-b903-48b7-b711-225aedbfd5a0,HCM_2722.txt,London,char-offset:56,PLACE,http://sws.geonames.org/2643743,London,,51.50853,-0.12574,,VERIFIED,,,
d3ad4e41-01fa-42af-a7f6-4c5966a7327d,HCM_2722.txt,collectors,char-offset:74,,,,,,,,,Job,,
9ec07e6c-d48e-4907-9cd1-9a223022fcac,HCM_2722.txt,England,char-offset:101,PLACE,http://geo-kima.org/place/12708,England,,,,,VERIFIED,,,
db62fa86-2161-405c-835e-c22ede08b414,HCM_2722.txt,Scotland,char-offset:110,PLACE,http://sws.geonames.org/2638360,Scotland,,,,,VERIFIED,,,
9b07618f-9e32-493e-9bdd-47bd80b9fc93,HCM_2722.txt,Wales,char-offset:120,PLACE,http://sws.geonames.org/2634895,Wales,,,,,VERIFIED,,,
a6563ab7-a02d-4f16-a75f-9a41b6580353,HCM_2722.txt,Ireland,char-offset:130,PLACE,http://geo-kima.org/place/7885,Ireland,,,,,VERIFIED,,,
6a804077-63f1-4def-8c36-abac51875e79,HCM_2722.txt,Pope,char-offset:178,,,,,,,,,Job,,
d696b6cb-37c7-484d-98fc-a22b80d67f3d,HCM_2722.txt,Pope Clement V,char-offset:178,PERSON,,,,,,,,,,
deeacdf4-348b-4a8c-bafd-2b70547ef360,HCM_2722.txt,the Holy Land,char-offset:197,PLACE,http://sws.geonames.org/294640,Israel,,31.4468021,35.00771234,,VERIFIED,,,
58ace96d-ea70-4e1f-97f2-081d3ae83a89,HCM_2722.txt,Dean and chapter of Hereford,char-offset:215,PERSON,,,,,,,,Principal|Collective,,
ccdeedb6-f9f9-4230-8d7f-585111440d5d,HCM_2722.txt,Hereford,char-offset:235,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,VERIFIED,,,
245760e2-d1a2-47db-a440-ae3e41f3d17f,HCM_2722.txt,John de Wytteney,char-offset:267,PERSON,,,,,,,,Scribe|Proxy,,
006750b2-4516-4ccc-9836-f89a673bbac3,HCM_2722.txt,Wytteney,char-offset:275,PLACE,,,,,,,UNVERIFIED,Nominative,,
b88729c7-770d-4e8a-805f-8da94050be9b,HCM_2722.txt,clerk,char-offset:291,,,,,,,,,Job,,
87743e49-db64-461b-853c-d68d921739de,HCM_2722.txt,London,char-offset:478,PLACE,http://sws.geonames.org/2643743,London,,51.50853,-0.12574,,VERIFIED,Given at,,
ecb73e27-a1b4-456a-86e5-db930c40a843,HCM_2722.txt,Latin,char-offset:486,,,,,,,,,Language,,
322b8e3c-8d8f-4ce1-b076-3202a451d651,HCM_2720.txt,Reginald de Orleton,char-offset:85,PERSON,,,,,,,,Principal,,
f9a7d5b4-95d3-406d-a772-de3483f76cc1,HCM_2720.txt,Orleton,char-offset:97,PLACE,http://sws.geonames.org/2640920,Orleton,,52.3,-2.75,,VERIFIED,Nominative,,
398df3d5-fbba-4875-95eb-fabc38201f73,HCM_2720.txt,John de Clere,char-offset:110,PERSON,,,,,,,,Principal,,
d80c1234-7740-44ed-b3fb-2267848ddb53,HCM_2720.txt,Clere,char-offset:118,,,,,,,,,Nominative,,
d264d80b-ce80-44fa-b9c2-ab970636a8a5,HCM_2720.txt,co. Hereford,char-offset:127,PLACE,http://geo-kima.org/place/9117,Herefordshire (England),,,,,VERIFIED,,,
b7e0a3b3-469a-4a2e-872f-bef9de988fa1,HCM_2720.txt,Dean and chapter of the church of St. Ethelbert of Hereford,char-offset:144,PERSON,,,,,,,,Principal|Collective,,
21bb00f1-cb91-488d-838b-7d4c07efa5ec,HCM_2720.txt,church of St. Ethelbert of Hereford,char-offset:168,PLACE,,,,,,,UNVERIFIED,Building,,
7f864c4e-6d9e-409a-bfe6-f1e374bcd2e2,HCM_2720.txt,Hereford,char-offset:195,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,VERIFIED,,,
1ce33bd6-3d8a-493c-aa26-ad1277d436d3,HCM_2720.txt,Hereford,char-offset:376,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,VERIFIED,Given at,,
e8eed7dd-0b59-4896-bc13-b0656b091c38,HCM_2720.txt,Latin,char-offset:386,,,,,,,,,Language,,
54eedbfe-9b46-48f5-b396-69d260fa14ce,HCM_2748.txt,"William Valet, subtreasurer of the church of Hereford",char-offset:82,PERSON,,,,,,,,Principal,,
f4ce8840-9c22-4bac-b38f-7d834842c3c8,HCM_2748.txt,subtreasurer,char-offset:97,,,,,,,,,Job,,
2e2df104-f242-43e9-9444-4858149c75ec,HCM_2748.txt,church of Hereford,char-offset:117,PLACE,,,,,,,UNVERIFIED,Building,,
aac5d283-92a7-4d05-8534-a2abd863ca1f,HCM_2748.txt,Dean and chapter of Hereford,char-offset:140,PERSON,,,,,,,,Principal|Collective,,
c0692193-d43d-4831-b832-7c464c9eb3a6,HCM_2748.txt,Hereford,char-offset:160,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,UNVERIFIED,,,
47934b11-5d1a-4ce8-a0e2-5b11ba911ff7,HCM_2748.txt,William the Young,char-offset:193,PERSON,,,,,,,,Scribe|Proxy,,
3e37cf16-24f4-4b6d-8534-ad6d7c855016,HCM_2748.txt,Hereford,char-offset:399,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,VERIFIED,Given at,,
331b964f-4e7b-4a99-95c8-b0f5984d704f,HCM_2748.txt,Latin,char-offset:409,,,,,,,,,Language,,
0fef1e95-54a1-4b1f-9e14-f6a8129ec01c,HCM_2721.txt,HCM,char-offset:0,PLACE,,,,,,,UNVERIFIED,,,
35e8dc56-8a99-48a2-805c-86c88a31cb92,HCM_2721.txt,Bishops of Lincoln and London,char-offset:30,,,,,,,,,Collective|Principal,,
8471de36-7363-4860-bb98-780493e671f5,HCM_2721.txt,Bishops,char-offset:30,,,,,,,,,Job,,
15831cf2-d4fb-480a-a6e8-2479efd347e4,HCM_2721.txt,Lincoln,char-offset:41,PLACE,http://sws.geonames.org/2644487,Lincoln,,53.22683,-0.53792,,VERIFIED,,,
7b493626-cfba-46b7-b0f2-51f05dc7e852,HCM_2721.txt,London,char-offset:53,PLACE,http://sws.geonames.org/2643743,London,,51.50853,-0.12574,,VERIFIED,,,
75d99ba5-8bcb-4ce8-b50b-6027fc48bd14,HCM_2721.txt,collectors,char-offset:71,,,,,,,,,Job,,
009d0ca0-7a4b-4370-ba10-9dbc5fe83a50,HCM_2721.txt,England,char-offset:98,PLACE,http://geo-kima.org/place/12708,England,,,,,VERIFIED,,,
934ec6dc-9f68-448c-a687-2423cc1631f9,HCM_2721.txt,Scotland,char-offset:107,PLACE,http://sws.geonames.org/2638360,Scotland,,,,,VERIFIED,,,
acda2f99-8fba-4738-972b-2cc8221e56c6,HCM_2721.txt,Ireland,char-offset:117,PLACE,http://geo-kima.org/place/7885,Ireland,,,,,VERIFIED,,,
80904ad8-8aba-4566-b562-827d6b07f18a,HCM_2721.txt,Wales,char-offset:129,PLACE,http://sws.geonames.org/2634895,Wales,,,,,VERIFIED,,,
35f04bbf-5650-4b0c-8fb0-f0787e99c422,HCM_2721.txt,Pope,char-offset:181,,,,,,,,,Job,,
52a5f4b1-966f-4791-ba14-6d60ad295406,HCM_2721.txt,Pope Clement V,char-offset:181,PERSON,,,,,,,,,,
2891afd5-d222-427a-94c4-a0766d4b2014,HCM_2721.txt,the Holy Land,char-offset:200,PLACE,http://sws.geonames.org/294640,Israel,,31.4468021,35.00771234,,VERIFIED,,,
6a92da1a-f028-4b3c-ac62-472e4d9b631c,HCM_2721.txt,Dean and chapter of Hereford,char-offset:218,PERSON,,,,,,,,Principal|Collective,,
a479e3cc-f4b6-42b8-b5d8-955334ada040,HCM_2721.txt,Hereford,char-offset:238,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,VERIFIED,,,
f0ac8d7d-6d66-445d-a033-3fa56b3ba90d,HCM_2721.txt,sub-collectors,char-offset:248,,,,,,,,,Job,,
ff30e430-2309-4d56-96da-042372a4cf40,HCM_2721.txt,John de Wytteneye,char-offset:279,PERSON,,,,,,,,Scribe,,
46eb1149-366c-4ad1-9c76-0f11edc347e6,HCM_2721.txt,Wytteneye,char-offset:287,PLACE,,,,,,,UNVERIFIED,Nominative,,
2af5ba94-748e-4345-85ed-e6f20b2f952c,HCM_2721.txt,clerk,char-offset:304,,,,,,,,,Job,,
84195106-61dc-43be-8690-44a0c6eb83ec,HCM_2721.txt,London,char-offset:497,PLACE,http://sws.geonames.org/2643743,London,,51.50853,-0.12574,,VERIFIED,Given at,,
39a54ad8-adc4-4beb-a084-dd4ff251fdab,HCM_2721.txt,Latin,char-offset:505,,,,,,,,,Language,,
aeb1c999-0f9d-445a-a6a7-3a23a7733ccc,HCM_2723.txt,Bishops,char-offset:30,,,,,,,,,Job,,
8746d41d-6193-40cc-aee1-3903795eb985,HCM_2723.txt,Bishops of Lincoln and London,char-offset:30,PERSON,,,,,,,,Collective|Principal,,
64e392d0-c4e8-4212-9c86-4ddf0f4d6834,HCM_2723.txt,Lincoln,char-offset:41,PLACE,http://sws.geonames.org/2644487,Lincoln,,53.22683,-0.53792,,VERIFIED,,,
b1004154-60f3-4718-8668-f09233cb0c06,HCM_2723.txt,London,char-offset:53,PLACE,http://sws.geonames.org/2643743,London,,51.50853,-0.12574,,VERIFIED,,,
c52a7565-a02d-4f86-be1e-20af2c7d2a13,HCM_2723.txt,collectors,char-offset:71,,,,,,,,,Job,,
fb3b8140-e80c-4d79-9a3d-96e6b7cb3892,HCM_2723.txt,England,char-offset:85,PLACE,http://geo-kima.org/place/12708,England,,,,,VERIFIED,,,
094c0635-eab6-40c9-8e15-9e5d3d866cee,HCM_2723.txt,Scotland,char-offset:94,PLACE,http://sws.geonames.org/2638360,Scotland,,,,,VERIFIED,,,
7ffe0e69-f32c-4e30-9867-70e346314f7f,HCM_2723.txt,Ireland,char-offset:104,PLACE,http://geo-kima.org/place/7885,Ireland,,,,,VERIFIED,,,
1a4d53ec-7bd4-4910-ae34-f2ca34e3ccef,HCM_2723.txt,Wales,char-offset:116,PLACE,http://sws.geonames.org/2634895,Wales,,,,,VERIFIED,,,
98be7069-bf77-454c-b425-d039d6b328bf,HCM_2723.txt,Pope Clement V,char-offset:166,PERSON,,,,,,,,,,
d2f2b5b2-3b2c-45e9-bb15-f9d252682176,HCM_2723.txt,Pope,char-offset:166,,,,,,,,,Job,,
1e030e4b-4312-4c88-96d7-805b75c5ece6,HCM_2723.txt,the Holy Land,char-offset:185,PLACE,http://mapoflondon.uvic.ca/TOWE6.htm,Tower Ditch,,,,,UNVERIFIED,,,
b36d8dfa-fe6d-411f-aa66-1f5227bf49db,HCM_2723.txt,Dean and chapter of Hereford,char-offset:203,PERSON,,,,,,,,Principal|Collective,,
2692389f-e9f7-418f-9b0a-e5dda8795f26,HCM_2723.txt,Hereford,char-offset:223,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,VERIFIED,,,
d0013a69-ca31-467c-89aa-f40b847bf653,HCM_2723.txt,sub-collectors,char-offset:233,,,,,,,,,Job,,
15769589-562a-4846-b206-506581b1ee09,HCM_2723.txt,Nicholas de Yanewrth,char-offset:264,PERSON,,,,,,,,Scribe|Proxy,,
61ce96e4-f6db-425a-8e16-cfa1249bac9a,HCM_2723.txt,Yanewrth',char-offset:276,PLACE,,,,,,,UNVERIFIED,Nominative,,
90053d02-f1e0-45c5-9612-90177d77a1d6,HCM_2723.txt,clerk,char-offset:287,,,,,,,,,Job,,
0c7b9581-3871-4c1c-846d-f16c35d08f8a,HCM_2723.txt,London,char-offset:450,PLACE,http://sws.geonames.org/2643743,London,,51.50853,-0.12574,,VERIFIED,Given at,,
db19ba3b-826a-4831-ae47-b98f3b86c807,HCM_2723.txt,Latin,char-offset:458,,,,,,,,,Language,,
ddd57d03-fc08-48e0-910f-14da09a6d459,HCM_2723.txt,Two seals,char-offset:465,,,,,,,,,Material feature,,
UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,,COMMENTS
1a3b119a-18a1-4806-835b-8cf245cd4c14,HCM_1930.txt,Edward [II],char-offset:37,PERSON,,,,,,,,Principal,,King Edward II
